# Fiwo Root Dictionary — 1493 entries
# GENERATED from Canon/lexicon.json by Tools/build.py — do not edit by hand
#
# One entry per line, pipe-delimited, grouped by part of speech:
#   word | tier | English key | definition
#
# The English in column 3 is a LOOKUP KEY, not a translation. Fiwo roots do not map
# one-to-one onto English words — the definition in column 4 is the actual meaning, and it is often
# narrower, wider, or differently cut than the English key suggests.
# Read the definition before using a word. If no definition covers the concept you
# want, say so and build a Rule 36 compound; never stretch a key to fit.

=== Grammar — 88 entries ===
-a | tier 0 · grammar core | Biological Noun Derivation | Derives a biological noun, such as a living organism, plant, animal, or body part.
spuxizi | tier 3 · long tail | Splash | To produce the sound and scatter of liquid being struck or disturbed.
steli | tier 1 · core | Take. | This verb means to lay hold of something with one's hands or reach.
stomi | tier 1 · core | Give / Provide | This verb means to freely transfer the possession of something to someone.
strici | tier 3 · long tail | To translate. | To render text or speech from one language into another, preserving meaning.
stryvi | tier 3 · long tail | Faint | To lose consciousness briefly from weakness.
stuzygi | tier 2 · extended | To undo / To reverse | To reverse a previous action or restore something to its prior state; to undo. As a serial-verb primary (Rule 15), it reverses the secondary verb: stuzygi asmkit = to untie.
sudi | tier 2 · extended | Push / Press | This verb means to exert force on something to move it away.
sufi | tier 1 · core | Turn. | This verb means to rotate or change the direction of movement.
swami | tier 1 · core | Put. | This verb means to move something into a specific place or position.
tatesmi | tier 2 · extended | Recover | To return to health after illness or injury.
tazi | tier 1 · core | Love. | To feel deep affection, unconditional care, or profound attachment toward an entity.
tehidi | tier 1 · core | To Study / To Review | To devote time and attention to acquiring knowledge on an academic subject.
tiherki | tier 3 · long tail | Surpass / Exceed | To go beyond a limit, amount, or expectation.
todyri | tier 2 · extended | Raise/ lift | To elevate an entity to a higher physical altitude or scale it to a higher mathematical level.
toili | tier 3 · long tail | Lend | To temporarily give or provide something to someone with the explicit expectation that it will be returned.
tovni | tier 2 · extended | To establish / To set up | To officially create, start, or set up an abstract organization, business, or systemic institution.
triduli | tier 2 · extended | Afford | To have enough money or means for something.
tsi | tier 1 · core | Leave. | This verb means to go away from a place, person, or thing; to depart.
tsyti | tier 2 · extended | Search / Look for. | This verb means to try to find something by looking or otherwise seeking carefully and thoroughly.
tudihi | tier 3 · long tail | Bang / Thud | To produce a sudden loud impact sound, as of striking, knocking, or falling.
tumi | tier 2 · extended | Change / Alter. | To make or become different; to transform the state of something.
ubli | tier 2 · extended | Expect | To mentally anticipate or logically regard an event as highly likely to happen. (Usage: Directed at a future event as likely. For accepting a proposition as a working basis without evidence, use dagibi (to assume).)
ufdi | tier 3 · long tail | Shake | To move back and forth or up and down with short, quick, repetitive movements.
ugni | tier 3 · long tail | Leak | To accidentally lose or admit contents (typically fluid) through a hole, crack, or defect.
ukwi | tier 2 · extended | To Judge / To Adjudicate | To form an opinion or conclusion about something, or to formally decide a case in a court of law.
umeti | tier 2 · extended | Suggest / Offer | To put forward a conceptual idea, abstract plan, or possibility for another mind's consideration.
umzi | tier 1 · core | Welcome / Greet | To greet someone in a warm, friendly, and hospitable manner upon their arrival.
upvi | tier 3 · long tail | Stretch | To make something longer or wider by pulling it, or to extend one's limbs.
upyci | tier 1 · core | Look | To direct one's gaze or visual attention in a specific direction. (Usage: The active effort, distinct from passive seeing.)
uropi | tier 1 · core | To Sing | To make musical sounds with the voice, especially words with a set tune.
usi | tier 1 · core | Sleep. | This verb means to rest with eyes closed in a state of natural unconsciousness.
utmi | tier 3 · long tail | Float | To rest or move slowly on or near the surface of a liquid without sinking, or drift in the air.
uzki | tier 3 · long tail | Hunt | To pursue and capture or kill wild animals for food or sport.
vahimi | tier 2 · extended | Handle / Deal with / Manage / Administer / Be responsible for | To actively direct, manage, administer, or take organizational/disciplinary action regarding a situation, problem, or entity; to bear responsibility for it (conscientiously).
vansi | tier 2 · extended | Advance / Progress | To advance, move forward logically, or progress systematically toward a goal or higher state.
vianci | tier 3 · long tail | To dare | To have the courage to execute an action despite fear or risk.
vifi | tier 2 · extended | Boil | To heat a liquid until it reaches its boiling point and turns into vapor.
volni | tier 2 · extended | To be willing to / To consent to | To have a favorable disposition, readiness, or uncoerced agreement to perform an action.
vudipi | tier 3 · long tail | Glaze | To coat a surface with a thin glassy layer that hardens smooth and shiny, as on pottery (dzoco) or food.
vyzi | tier 2 · extended | Escape | To break free from confinement, danger, or control.
wafri | tier 1 · core | To lose. | To cease to have or possess something (an object, a contest, or an opportunity); to be deprived of, or to be defeated. (Usage: Distinct from ebnesi (to forget).)
wasti | tier 1 · core | Wait | To remain in a state of paused action in strict anticipation of a specific future event or time.
waxi | tier 3 · long tail | To exercise / To move actively | To actively move one's biological body to exert energy, maintain health, or engage in physical recreation.
weli | tier 3 · long tail | Interrupt | To stop someone in the middle of an action, speech, or process.
wembizi | tier 3 · long tail | Donate | To give money or goods freely to a person or cause.
wiki | tier 3 · long tail | Squeeze | To firmly press or compress something, typically to extract liquid or change its shape.
wogi | tier 1 · core | Hope. | This refers to a feeling of expectation and desire for a certain thing to happen; a state of optimism.
wotipi | tier 3 · long tail | Delete / Erase | To remove something completely so that it no longer exists in its medium.
wubi | tier 3 · long tail | Bend | To shape or force something straight into a curve or angle.
wuxiwi | tier 3 · long tail | Whoosh / Rush | To produce the soft rushing sound of air, or of something moving fast through it.
xalati | tier 2 · extended | Pass | To physically move past an object, or to successfully transfer completely through a structural barrier.
xali | tier 1 · core | Move / Go. | This verb means to change position or displace something.
xempi | tier 2 · extended | To practice / To train. | To perform an activity repeatedly in order to acquire or improve a skill. (Usage: Distinct from tehidi (academic study), which is about knowledge rather than repeated performance.)
